Country/Region;US;Korea, South;China;Taiwan*;Thailand;Japan;Vietnam;Singapore;France;Nepal;Malaysia;Canada;Australia;Cambodia;Sri Lanka;Germany;Finland;United Arab Emirates;Philippines;India;Italy;Sweden;Russia;United Kingdom;Spain;Belgium;Egypt;Iran;Lebanon;Israel;Iraq;Oman;Afghanistan;Bahrain;Kuwait;Algeria;Croatia;Switzerland;Austria;Pakistan;Brazil;Georgia;Greece;North Macedonia;Norway;Romania;Estonia;San Marino;Denmark;Netherlands;Belarus;Iceland;Lithuania;Mexico;New Zealand;Nigeria;Ireland;Luxembourg;Monaco;Qatar;Ecuador;Azerbaijan;Armenia;Dominican Republic;Czechia;Indonesia;Portugal;Andorra;Latvia;Morocco;Saudi Arabia;Senegal;Argentina;Chile;Jordan;Ukraine;Hungary;Liechtenstein;Poland;Tunisia;Faroe Islands-Denmark;Saint Barthelemy-France;Gibraltar-United Kingdom;Bosnia and Herzegovina;Slovenia;South Africa;West Bank and Gaza;Bhutan;Cameroon;Colombia;Costa Rica;Peru;Serbia;Slovakia;Togo;Holy See;Malta;Martinique-France;French Guiana-France;Bulgaria;Maldives;Bangladesh;Paraguay;Moldova;Albania;Cyprus;Brunei;St Martin-France;Burkina Faso;Mongolia;Panama;Channel Islands-United Kingdom;Bolivia;Reunion-France;Honduras;Congo (Kinshasa);Cote d'Ivoire;Jamaica;Turkey;Cuba;Guyana;French Polynesia-France;Guadeloupe-France;Cayman Islands-United Kingdom;Kazakhstan;Ethiopia;Sudan;Guinea;Kenya;Antigua and Barbuda;Aruba-Netherlands;Uruguay;Ghana;Namibia;Seychelles;Trinidad and Tobago;Venezuela;Eswatini;Gabon;Guatemala;Mauritania;Rwanda;Saint Lucia;Saint Vincent and the Grenadines;Suriname;Curacao-Netherlands;Central African Republic;Congo (Brazzaville);Equatorial Guinea;Uzbekistan;Mayotte-France;Greenland-Denmark;Benin;Liberia;Somalia;Tanzania;Bahamas;Barbados;Montenegro;Gambia;Montserrat-United Kingdom;Kyrgyzstan;Mauritius;Zambia;Djibouti;New Caledonia-France;BermudaUnited Kingdom;Chad;El Salvador;Fiji;Nicaragua;Isle of Man-United Kingdom;Sint Maarten-Netherlands;Madagascar;Haiti;Angola;Cabo Verde;Niger;Papua New Guinea;Zimbabwe;Eritrea;Uganda;Dominica;Grenada;Mozambique;Syria;Timor-Leste;Belize;Laos;Libya;Guinea-Bissau;Mali;Saint Kitts and Nevis;Northwest Territories-Canada;Yukon-Canada;Kosovo;Burma;Anguilla-United Kingdom;British Virgin Islands-United Kingdom;Turks and Caicos Islands-United Kingdom;MS Zaandam;Botswana;Burundi;Sierra Leone;Bonaire, Sint Eustatius and Saba-Netherlands;Malawi;Falkland Islands (Islas Malvinas)-United Kingdom
30;0.03927461;2.028508938;52.1613005;1.007693107;0.501432823;0.743221302;0.164374703;14.52906514;0.183841804;0.034320849;0.679725659;0.264955731;0.58823797;0.059812315;0.046700059;0.202902843;0.360963918;1.314405623;0.027376989;0.002173906;18.65639982;1.18820528;0.013704782;0.338803233;1.796607825;1.984533923;1.065135436;219.1493479;27.39748104;82.25950216;7.856300702;16.44921715;1.900928439;230.3747998;44.72469841;6.886951198;107.6665659;1259.096007;620.4478194;5.43703779;14.04313223;19.80363319;85.57952401;96.47811675;621.4444257;53.48874769;433.4601047;6572.161151;353.2335371;502.0755335;9.94780261;2822.03591;144.7311435;5.561038474;93.52513659;0.431746277;529.5895772;3115.125452;1172.213445;220.05843;111.2052369;26.92526228;162.6596266;83.05747374;280.2320781;5.586354948;729.9413958;4866.36899;211.0064797;16.71608342;44.89589796;10.45155058;23.32076446;158.5566086;27.24653033;18.15530985;60.55680586;1967.05833;77.84052316;38.49857585;3622.372756;607.4719044;2611.973524;176.480324;449.2678473;25.37570801;#диаия./0!;6.479974287;20.90721255;27.63207774;85.39260378;52.95425608;185.8682663;86.26939276;4.952454026;8.739076155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;0.045316858;3.978998301;52.48992705;1.091667533;0.501432823;0.830194007;0.164374703;14.52906514;0.183841804;0.034320849;0.679725659;0.291451304;0.58823797;0.059812315;0.046700059;0.322257456;0.360963918;1.921054372;0.027376989;0.002173906;28.01767846;1.386239494;0.013704782;0.530300712;2.566582607;4.314204181;1.074907321;233.8767746;36.33462727;102.0156466;8.602152035;19.38657736;2.157810661;246.2424518;45.66134131;8.369242019;120.5768102;1364.704316;767.1213286;6.215697656;16.07550514;20.80634879;92.67917062;105.1179481;692.6458352;67.15982703;486.2291609;6601.632725;379.9936535;569.7153734;9.94780261;2989.072303;168.9754468;6.577072003;106.5896235;0.538470075;589.3329521;3175.83046;1248.662148;240.5370536;126.9621461;29.39094564;179.5330319;102.2316741;308.8996049;6.131097675;809.182649;5047.56358;236.4544974;17.71850657;49.40559468;11.34739778;25.0687155;178.0688537;29.30472147;20.51046969;64.49041034;1967.05833;89.38713165;41.88306603;3663.303522;607.4719044;2819.744145;190.1964113;469.9514848;26.72458286;#диаия./0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;0.045316858;8.445618942;53.49803935;1.091667533;0.501432823;0.964606371;0.164374703;15.21278585;0.183841804;0.034320849;0.679725659;0.291451304;0.58823797;0.059812315;0.046700059;0.549031221;0.541445877;2.123270621;0.027376989;0.002173906;33.67414011;1.4852566;0.020557173;0.589223014;3.529051084;9.404965114;1.46578271;245.37774;39.11832855;123.7358523;9.497173634;21.3448175;2.414692882;269.1623937;48.70543073;9.327029933;142.7434562;1493.768301;850.173399;6.76800291;18.36662922;22.5611011;101.7935818;115.677742;740.6053337;75.47683347;511.8598454;6601.632725;413.4869606;634.1453849;16.08580848;3182.482864;180.3629225;7.701689267;122.1425842;0.63549171;655.1519244;3479.355505;1325.110851;271.0814414;155.7553471;35.40721303;192.694288;118.3638139;327.5755182;6.54422471;885.9721308;5539.377467;242.8165018;19.18150253;54.14508487;11.64601351;27.98934254;195.4886329;30.38282159;24.51195486;70.18378525;2019.513219;95.83420825;46.7905768;3704.234288;607.4719044;2908.788697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;0.045316858;11.74194597;53.51262953;1.175641958;0.501432823;1.16227161;0.164374703;15.21278585;0.214482104;0.034320849;0.679725659;0.34444245;0.58823797;0.059812315;0.046700059;0.572902144;1.082891754;2.123270621;0.027376989;0.003623177;41.38148259;2.07935924;0.020557173;0.751259343;4.748177823;14.58201013;1.915289407;257.6168626;46.59036883;143.0298647;11.38666368;25.6529458;2.825704437;273.8639202;52.68616304;10.35323127;160.0383118;1626.414187;918.3471572;7.22976632;20.02263678;22.81178;110.907993;124.3175733;790.2249688;94.34604184;538.9982172;6778.462173;444.9085167;685.7360825;16.08580848;3326.075553;197.2604672;8.485043362;134.170207;0.654896037;698.0861463;3704.603037;1401.559554;289.8245884;179.2773519;39.45093374;223.7413536;127.2134448;360.2583663;7.260799036;969.5285018;5681.744645;261.372348;21.4301815;58.56860905;12.36269126;32.10477157;217.6687722;31.65693992;28.01039618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;0.154077316;16.2475764;53.66478432;1.259616384;0.501432823;1.257150925;0.164374703;15.55464621;0.275762706;0.034320849;0.71062228;0.370938023;0.58823797;0.059812315;0.046700059;0.942901445;1.082891754;2.123270621;0.027376989;0.003623177;51.09008782;3.465598734;0.020557173;1.252098904;5.539540793;17.25681672;1.915289407;274.4158917;48.78802774;273.6976975;12.58002581;29.76525009;2.825704437;279.7408284;55.02777029;11.6530863;173.6793246;1713.41972;975.750794;7.773017389;21.54221189;25.81992682;116.2806985;136.7973297;819.922966;109.6285412;561.613527;6955.291621;493.7673099;735.05072;17.24991304;3575.164912;213.423336;9.423517079;146.8199484;0.844088226;779.499152;3972.983076;1528.974058;329.3934544;190.8966554;43.69190912;248.3765253;137.1692796;382.0158052;7.64833413;1032.097709;6031.191354;269.8550205;24.89802376;62.58999466;13.07936902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;0.154077316;19.05628108;54.02120169;1.301603597;0.530086127;1.344123631;0.164374703;15.89650656;0.582165712;0.034320849;0.71062228;0.529911462;0.980396617;0.059812315;0.046700059;1.551609973;1.082891754;2.72991937;0.027376989;0.020289791;63.80885685;9.307608029;0.027409564;1.694016165;8.555275356;20.62189598;2.501602491;295.3938431;53.91589852;311.1303923;13.59935596;32.70261029;3.082586658;293.2577171;59.71098478;13.31781291;192.4357173;1839.710619;1067.907503;8.773504776;26.89600903;27.57467912;126.0666979;157.9169175;856.0770495;116.6979967;587.2442114;6955.291621;536.4108503;794.5200875;32.17161695;3865.280753;238.4023151;10.687742;165.2761283;0.892599044;865.3675959;4172.670605;1630.905662;373.1274642;196.3945698;51.3848412;259.8504409;137.1692796;417.59342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;0.172204059;24.59567087;54.30744722;1.343590809;0.573066083;1.494349213;0.164374703;15.89650656;0.873248568;0.034320849;0.772415522;0.635893754;1.058828346;0.059812315;0.046700059;1.897738352;1.082891754;2.72991937;0.027376989;0.021739061;76.67648013;10.00072778;0.089081084;2.401083781;10.6940942;23.03785033;2.784987149;321.6579525;57.28564218;350.6426812;15.66287798;35.05249846;4.366997766;302.6607702;62.28675276;16.3280035;211.19211;1918.627989;1130.307588;9.588381381;32.16041941;29.32943143;135.7567561;169.9166832;897.0270829;127.8739741;646.7978606;7220.535793;584.5790599;857.7245281;37.14551826;3997.15159;255.6671977;11.71153151;179.9995977;1.018727169;932.4016877;4359.578132;1681.871464;459.901293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;0.175225183;34.44564215;54.60897771;1.343590809;0.573066083;1.692014453;0.164374703;15.89650656;1.532015031;0.034320849;0.896002005;0.715380474;1.17647594;0.059812315;0.046700059;2.339350421;2.165783508;2.93213562;0.045628316;0.022463697;97.30106398;15.94175418;0.089081084;3.034498521;14.39425079;27.09320226;2.872934111;350.1008162;60.36236465;418.1139583;17.25402749;37.59821064;4.469750654;333.2206926;67.67244942;19.31538962;234.5767035;2053.007052;1189.265675;10.96009033;37.84353624;33.59097275;148.1331671;184.3164021;949.4136121;142.3247728;724.4437576;7220.535793;648.6306935;917.6024192;46.56418243;4152.466131;283.2175423;13.09209616;197.004168;1.038131496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;0.18126743;45.58293642;54.8368625;1.427565235;0.587392735;1.802706988;0.164374703;17.43487817;1.991619541;0.034320849;0.896002005;0.794867193;1.529418722;0.059812315;0.046700059;3.127090869;2.707229385;2.93213562;0.054753979;0.024637603;121.9777914;20.10047266;0.116490648;4.02144707;22.94952614;27.09320226;3.195406307;384.9370737;64.17164009;490.6686877;18.09932567;41.12304289;6.08810865;334.3960742;74.22894971;22.48521153;246.2690003;2175.369415;1235.677126;12.15976978;42.60455795;38.85522968;154.7531079;206.3959712;990.5481051;165.4564469;783.2435631;7633.137839;703.8773855;970.3603272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;0.205436421;61.44041494;55.13422437;1.637501299;0.601719387;1.905492912;0.164374703;18.11859888;2.92614871;0.034320849;1.112278351;0.874353912;2.039224963;0.059812315;0.046700059;5.752892362;2.707229385;4.549865617;0.091256631;0.02826078;151.6990241;24.55624246;0.116490648;4.728514686;36.25297932;48.23280274;3.576509812;421.5591954;65.34372484;542.4274756;19.19324096;45.23534717;7.012884647;377.8851946;80.08296783;26.70403925;262.8330873;2265.379123;1279.534837;12.75734595;48.73931321;40.60998198;160.5095781;231.8354746;1023.750835;187.8084017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;0.223563164;72.87028261;55.53441229;1.679488512;0.601719387;2.024092056;0.164374703;18.46045923;3.125310664;0.034320849;1.544831043;0.980336204;2.156872557;0.059812315;0.046700059;7.996759093;4.151085058;4.549865617;0.182513262;0.031159321;167.8579803;35.15107288;0.137047821;5.627079782;48.70090496;59.44973361;3.928297662;456.0978089;68.85997909;619.0258603;20.38660309;49.34765146;7.218390424;394.9282283;97.64502218;28.52839718;274.2817946;2369.254255;1308.070107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;0.296070136;84.55371389;55.67614552;1.721475725;0.616046039;2.166411029;0.164374703;18.80231959;4.366242839;0.034320849;1.544831043;1.298283082;2.35295188;0.059812315;0.046700059;9.536433604;5.414458771;4.549865617;0.301146882;0.040579581;206.1135236;49.50855335;0.137047821;6.717142358;48.70090496;76.44769808;4.455979438;494.0295643;70.17857444;703.8270887;21.82858233;54.24325181;7.680778423;404.3312813;112.1629871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;0.356492613;101.1523784;55.76299186;1.763462937;0.616046039;2.316636611;0.164374703;18.80231959;5.775696668;0.034320849;2.564419532;1.430760947;2.470599474;0.11962463;0.046700059;12.41287979;7.219278361;7.482001237;0.447157492;0.044927393;206.1135236;59.31124691;0.191866949;6.717142358;111.9030017;91.28856046;4.837082942;531.0564819;72.37623334;792.2098403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;0.450147452;109.6370071;55.8498382;1.763462937;0.616046039;2.617087776;0.164374703;19.99883084;10.00405815;0.034320849;2.87338574;1.695716678;2.980405715;0.11962463;0.046700059;14.03610253;10.64843558;7.482001237;0.474534481;0.052898383;292.0851249;80.59992485;0.308357597;11.75499913;136.691912;107.2511159;5.237730216;566.6308966;74.42738166;858.1791882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;0.655583873;118.7457924;55.95474857;1.847437363;0.673352648;2.846379454;0.164374703;22.22092315;14.53882265;0.034320849;3.058765466;2.040159128;3.568643685;0.11962463;0.046700059;17.38996716;10.64843558;8.59419061;0.584042438;0.059420101;349.9232722;95.15543953;0.404291071;16.79285589;166.7850931;128.2181483;5.628605606;600.8599603;76.18550878;907.0496509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;0.791534446;128.5957637;56.06104849;1.889424576;0.6876793;3.32077603;0.184921541;23.58836458;17.25048925;0.034320849;3.614904641;2.093150274;4.19609752;0.179436945;0.093400119;22.77286022;27.97470365;8.59419061;1.012948604;0.073912809;409.2995802;101.195483;0.431700636;16.79285589;212.641369;154.8799301;5.951077802;633.1841022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;1.214491784;137.3339561;56.11663015;1.889424576;0.716332604;3.644947023;0.308202568;25.63952671;18.52206173;0.034320849;3.985664092;2.861521894;5.019630678;0.179436945;0.093400119;24.80188865;40.60844078;8.59419061;1.277592834;0.081883798;462.7713361;109.2158687;0.616715194;22.72927776;251.2684372;194.7431767;6.410356384;663.662851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;1.564942149;142.658792;56.15345299;1.889424576;0.716332604;3.969118016;0.308202568;25.63952671;27.33114816;0.034320849;4.603596509;3.099982052;5.019630678;0.299061575;0.280200356;43.8628204;44.037598;9.908596233;1.29584416;0.08623161;521.0891249;117.830357;0.781172579;28.72462193;297.5097005;242.8896954;6.93803816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;1.761315199;145.8575946;56.17915951;1.889424576;0.716332604;4.040277503;0.318475987;27.3488285;34.94526286;0.034320849;4.603596509;5.113645607;7.843172934;0.418686205;0.467000594;54.72409021;49.99350265;9.908596233;1.706499;0.102898224;590.6702189;126.6428795;1.007301483;38.68249086;384.1960281;293.4521684;7.612298206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2.897257762;146.5402659;56.19791832;1.973399001;0.75931256;4.593740174;0.390389919;30.4255717;34.94526286;0.034320849;6.08663431;5.246123472;9.803966167;0.418686205;0.840601069;69.16599842;57.93470885;9.908596233;1.843383946;0.113043119;678.6927011;142.4856165;1.363625817;39.61051711;436.532925;322.961325;8.452680293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;3.870059639;151.2604501;56.22154052;2.015386214;0.845272473;5.052323531;0.400663338;30.4255717;56.0870703;0.034320849;7.353395766;6.676884419;11.64711181;0.418686205;1.307601663;86.79467481;60.64193823;11.42521811;1.980268893;0.140579263;777.6973193;162.2890379;1.733654933;58.6718816;542.7038922;368.346753;9.625306461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;5.024128946;153.484008;56.229183;2.057373427;1.002865646;5.052323531;0.48285069;34.18603562;68.46575175;0.034320849;13.22375373;10.99566283;14.78438098;1.973806393;2.054802613;110.4865656;72.19278361;14.15513748;2.098902513;0.176811032;886.145913;174.5671591;2.096831659;73.91802709;615.2954036;425.9845208;10.45591666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;6.583028847;155.6295463;56.23821502;2.09936064;1.074498906;5.542533326;0.544491203;36.23719776;68.92535626;0.034320849;17.48748741;12.66488394;17.72557083;2.093431023;2.381703029;147.1284318;81.21688156;14.15513748;2.801578572;0.239129675;978.1047632;191.4990843;2.514827512;83.71385969;751.4953873;537.9812613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;8.238604711;157.7165699;56.26044768;2.225322278;1.174785471;6.111809216;0.57531146;38.63022025;101.618557;0.034320849;20.79342584;17.40759152;22.27461113;2.213055653;2.802003563;182.8512676;94.39206457;15.4695431;3.467751978;0.28695561;1057.311766;202.5890003;3.001347276;97.95832605;853.0678939;628.4932651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;10.57091232;159.1989418;56.27851172;2.477245555;1.633238337;6.63364545;0.626678555;41.53603328;117.2297902;0.034320849;24.40833048;21.19645847;26.70600384;3.050428062;3.409104335;236.8950365;112.9817063;15.4695431;4.216056352;0.361593054;1144.126874;226.3531059;3.391933565;118.9788571;1059.036148;788.1188197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;13.99384563;160.6423039;56.29935484;2.813143257;2.106017856;6.63364545;0.678045649;45.46742737;138.5401193;0.034320849;27.80695878;24.98532543;31.01974895;3.170052692;3.595904573;265.1224026;126.3373713;20.01940872;5.037366031;0.388404563;1230.296948;250.1172115;4.508873305;140.3676525;1235.937854;934.9743301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;19.39863618;162.280715;56.31672411;3.233015385;2.535817418;6.942003224;0.77050642;53.50114574;166.5453541;0.034320849;31.82351949;33.83484684;42.00019106;5.024234455;3.82940487;296.8707297;142.9417115;25.07481496;5.803921732;0.476085444;1332.890608;281.208583;5.756008475;171.7290474;1405.610353;1026.694311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;23.51340685;164.0946701;56.34729402;4.198721279;3.037250241;7.028975929;0.873240609;58.97091144;193.2177358;0.034320849;36.55070248;38.92199687;60.74537437;5.2036714;4.529905761;346.7967645;158.8241239;33.66900557;6.451843812;0.52680992;1430.621695;303.8835004;7.099077119;214.2267573;1566.363977;1102.279168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;41.31991076;167.059414;56.38481164;4.534618982;3.896849366;7.305707265;0.934881123;65.80811857;218.8023868;0.034320849;40.35098685;55.32275662;65.96108437;5.442920659;4.763406058;393.7031275;172.9017167;33.66900557;7.32790747;0.642751581;1529.427841;341.3119668;8.661422276;251.7308021;1713.407772;1204.870944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;57.70346534;168.7563397;56.45012009;5.668273727;4.61318197;7.614065039;0.965701379;73.84183694;245.3981677;0.068641699;46.90107047;73.92264893;80.15722738;5.741982234;4.763406058;445.4672233;187.8817193;40.94879055;9.810087833;0.715215119;1615.71369;366.3632948;10.51156786;287.5702919;1881.219498;1324.288115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
